70
79
71
67
97
67
71
71
77
96
72
77
71
79
71
69
72
72
85
71
76
73
79
71
115
78
112
70
74
71
70
69
78
79
99
83
83
77
70
69
71
71
70
79
77
71
71
89
69
66
70
70
72
70
71
129
69
68
79
70
79
78
98
72
82
69
72
69
72
71
67
72
110
69
70
69
72
96
72
70
65
67
72
70
72
70
74
70
70
74
70
72
70
100
79
68
68
71
70
68
