246,
296,
352,
397,
344,
715,
464,
860,
258,
370,
639,
262,
289,
863,
265,
308,
324,
268,
307,
263,
292,
411,
255,
295,
324,
288,
284,
727,
389,
291,
520,
656,
260,
3806,
744,
260,
662,
709,
652,
320,
938,
256,
677,
340,
352,
286,
262,
844,
317,
258,
4147,
316,
290,
311,
252,
990,
949,
264,
246,
263,
642,
261,
771,
1031,
4148,
618,
258,
976,
860,
707,
337,
364,
818,
266,
326,
999,
576,
308,
276,
613,
258,
733,
288,
467,
735,
305,
276,
366,
651,
550,
268,
271,
760,
761,
266,
802,
748,
257,
269,
1034,
